"logFC","logCPM","F","PValue","FDR"
0.810994480352475,6.23919319784243,655.370508849865,1.4503127872651e-20,1.36478698907491e-18
2.00660019276822,2.63006889415548,652.475465614466,1.53780072455598e-20,1.44005661020981e-18
-0.453950770473495,8.23538741677789,651.749430484546,1.55922060290506e-20,1.44341664612558e-18
1.28880950018134,3.7731712637038,651.699826754558,1.56097732476449e-20,1.44341664612558e-18
-0.583000731201886,6.65647279979344,651.598571564439,1.56394573315685e-20,1.44341664612558e-18
0.537020651587491,6.69817853688262,643.913087508574,1.82616645821598e-20,1.67736447360632e-18
1.06843766437249,4.52937330101737,642.3323425073,1.8857840162074e-20,1.71282502707749e-18
-1.7682337207533,3.15541105745784,642.226013387982,1.89025894135636e-20,1.71282502707749e-18
-1.10934805848703,4.07672374828112,642.18479384726,1.89153985383355e-20,1.71282502707749e-18
0.474542042664279,7.3775976170779,637.854750183993,2.06610690577845e-20,1.85383681485353e-18
0.579136833138123,7.24537624325197,637.84360414131,2.06657851944916e-20,1.85383681485353e-18
0.479089518171125,9.47433109373617,636.469302036263,2.12560102833759e-20,1.89791455539519e-18
-2.83979177894158,2.40606908519507,634.374697911014,2.22393879362617e-20,1.97652560283526e-18
-1.58553704922583,4.48601361991477,630.20566665062,2.41860636001187e-20,2.13538962896906e-18
0.981621661840742,4.88998206395314,630.077915083815,2.42493587078843e-20,2.13538962896906e-18
-2.50410828671643,2.29585655876185,628.932469160399,2.48741929216304e-20,2.18041041788374e-18
0.70679778207882,5.7605180705331,628.592757700252,2.50074932235003e-20,2.18148554661484e-18
0.892884456339999,5.52028829630338,628.287385425407,2.51666073121399e-20,2.18148554661484e-18
0.453709837923037,9.0984721328879,628.171034054144,2.5227368409048e-20,2.18148554661484e-18
-2.15052591177852,2.5313100035059,625.865591268113,2.6491735372993e-20,2.28054638544998e-18
-0.756253936810293,5.52376347684399,619.139389930014,3.04732241949513e-20,2.61158252174322e-18
1.8551459656899,3.37567622277663,618.018825311431,3.12075046576235e-20,2.66262429738844e-18
-0.916062027777584,5.24827163436477,617.27802713992,3.16935667500099e-20,2.69213009247761e-18
-1.90520902591426,2.8728496779085,616.091650169191,3.25077094893735e-20,2.74912114126653e-18
